,Name,Price,Recorded_On,Search_Word,Link
337,Python-13B-Aquarium-Replacement-Pump,$5.19,2019-01-29,python,https://www.amazon.com/Python-13B-Aquarium-Replacement-Pump/dp/B000255NVE
338,arena-Unisex-Adult-Python-Mirror-Revo-White,$20.11,2019-01-29,python,https://www.amazon.com/arena-Unisex-Adult-Python-Mirror-Revo-White/dp/B06WP1TV3K
339,Master-Lock-Python-Adjustable-8413DPF,$17.23,2019-01-29,python,https://www.amazon.com/Master-Lock-Python-Adjustable-8413DPF/dp/B00006407M
340,Programming-Pearson-Access-Starting-Python,$63.55,2019-01-29,python,https://www.amazon.com/Programming-Pearson-Access-Starting-Python/dp/0134484967
341,PYTHON-Bookmark-memorabilia-Compliments-poster,$7.95,2019-01-29,python,https://www.amazon.com/PYTHON-Bookmark-memorabilia-Compliments-poster/dp/B079TLNPWX
342,Snakebyte-Python-3400S-Headset-Smartphone-PlayStation,$19.99,2019-01-29,python,https://www.amazon.com/Snakebyte-Python-3400S-Headset-Smartphone-PlayStation/dp/B00OH5VDTQ
343,Python-Programming-Context-Bradley-Miller,$16.49,2019-01-29,python,https://www.amazon.com/Python-Programming-Context-Bradley-Miller/dp/1449699391&selectObb=rent
344,Python-Programming-Context-Bradley-Miller,$78.93,2019-01-29,python,https://www.amazon.com/Python-Programming-Context-Bradley-Miller/dp/1449699391&selectObb=rent
345,Python-Programming-Context-Bradley-Miller-ebook,$96.63,2019-01-29,python,https://www.amazon.com/Python-Programming-Context-Bradley-Miller-ebook/dp/B00U2QI26G
346,Trends-International-Python-Grid-Poster-22-375,$8.50,2019-01-29,python,https://www.amazon.com/Trends-International-Python-Grid-Poster-22-375/dp/B07KGX487P
347,iLabbs-Python-IDE-for-Android,$0.99,2019-01-29,python,https://www.amazon.com/iLabbs-Python-IDE-for-Android/dp/B01M342RUM
348,Artificial-Intelligence-Python-Comprehensive-Intelligent,$49.99,2019-01-29,python,https://www.amazon.com/Artificial-Intelligence-Python-Comprehensive-Intelligent/dp/178646439X
349,Artificial-Intelligence-Python-Comprehensive-Intelligent-ebook,$31.19,2019-01-29,python,https://www.amazon.com/Artificial-Intelligence-Python-Comprehensive-Intelligent-ebook/dp/B01IRD0LBY
350,Python-Magnetic-Pulling-System-Bes,$316.95,2019-01-29,python,https://www.amazon.com/Python-Magnetic-Pulling-System-Bes/dp/B01N55F9B3
351,Text-Analytics-Python-Real-World-Actionable,$32.44,2019-01-29,python,https://www.amazon.com/Text-Analytics-Python-Real-World-Actionable/dp/148422387X
352,Text-Analytics-Python-Real-World-Actionable-ebook,$30.82,2019-01-29,python,https://www.amazon.com/Text-Analytics-Python-Real-World-Actionable-ebook/dp/B01NBCI1HF
353,Hands-Machine-Learning-Python-Applications-ebook,$5.00,2019-01-29,python,https://www.amazon.com/Hands-Machine-Learning-Python-Applications-ebook/dp/B07G4M16JF
354,Hands-Machine-Learning-Python-Anderson,$15.95,2019-01-29,python,https://www.amazon.com/Hands-Machine-Learning-Python-Anderson/dp/1724731963
355,Freenove-Raspberry-Processing-Tutorials-Components,$49.95,2019-01-29,python,https://www.amazon.com/Freenove-Raspberry-Processing-Tutorials-Components/dp/B06W54L7B5
356,Doing-Math-Python-Programming-Statistics,$24.50,2019-01-29,python,https://www.amazon.com/Doing-Math-Python-Programming-Statistics/dp/1593276400
357,Doing-Math-Python-Programming-Statistics-ebook,$17.99,2019-01-29,python,https://www.amazon.com/Doing-Math-Python-Programming-Statistics-ebook/dp/B014EELUFQ
358,Artificial-Intelligence-Python-Comprehensive-Intelligent,$49.99,2019-01-29,python,https://www.amazon.com/Artificial-Intelligence-Python-Comprehensive-Intelligent/dp/178646439X
359,Artificial-Intelligence-Python-Comprehensive-Intelligent-ebook,$31.19,2019-01-29,python,https://www.amazon.com/Artificial-Intelligence-Python-Comprehensive-Intelligent-ebook/dp/B01IRD0LBY
360,Ball-Python-Gift-PopSockets-Tablets,$14.99,2019-01-29,python,https://www.amazon.com/Ball-Python-Gift-PopSockets-Tablets/dp/B07L18H7W2
361,HUE-Womens-Python-Leatherette-Leggings,$12.92,2019-01-29,python,https://www.amazon.com/HUE-Womens-Python-Leatherette-Leggings/dp/B06XHJW2JD
362,Text-Analytics-Python-Real-World-Actionable,$32.44,2019-01-29,python,https://www.amazon.com/Text-Analytics-Python-Real-World-Actionable/dp/148422387X
363,Text-Analytics-Python-Real-World-Actionable-ebook,$30.82,2019-01-29,python,https://www.amazon.com/Text-Analytics-Python-Real-World-Actionable-ebook/dp/B01NBCI1HF
